image_id,text,x1,y1,x2,y2,candidate_type
X51008142031,: 22-05-2018 19:54:52,238,740,606,779,PHONE
X51008142031,CASHIER: 113 CASHIER,106,782,461,819,REVIEW
X51008142031,PAX(S):,618,786,740,823,REVIEW
X51008142031,QTY,105,873,162,912,REVIEW
X51008142031,DESCRIPTION,211,876,407,913,REVIEW
X51008142031,TOTAL TAX,655,875,817,914,REVIEW
X51008142031,1,163,964,177,995,REVIEW
X51008142031,D,566,965,587,997,REVIEW
X51008142031,32.00 SR,620,961,762,999,REVIEW
X51008142031,CHICKEN ITEM,104,1004,321,1042,REVIEW
X51008142031,1,162,1050,177,1082,REVIEW
X51008142031,D,564,1050,586,1085,REVIEW
X51008142031,4.00 SR,637,1052,760,1087,REVIEW
X51008142031,WHITE RICE,106,1092,285,1129,REVIEW
X51008142031,1,164,1137,178,1172,REVIEW
X51008142031,D,564,1137,586,1174,REVIEW
X51008142031,18.00 SR,623,1138,762,1175,REVIEW
X51008142031,VEGE ITEM (M),106,1179,334,1219,REVIEW
X51008142031,1,164,1225,179,1262,REVIEW
X51008142031,D,565,1226,585,1263,REVIEW
X51008142031,8.00 SR,636,1224,760,1262,REVIEW
X51008142031,RICE W SEAFOOD /MEAT ITEM SINGLE,103,1270,674,1311,REVIEW
X51008142031,1,163,1313,177,1350,REVIEW
X51008142031,D,564,1314,588,1348,REVIEW
X51008142031,5.00 SR,635,1312,762,1351,REVIEW
X51008142031,BEVERAGE,104,1355,248,1397,REVIEW
X51008142031,TOTAL (EXCLUDING GST):,105,1441,494,1481,REVIEW
X51008142031,67.00,724,1444,815,1479,REVIEW
X51008142031,GST PAYABLE:,105,1488,317,1523,REVIEW
X51008142031,4.02,744,1490,815,1524,REVIEW
X51008142031,TOTAL (INCLUSIVE OF GST):,106,1529,546,1571,REVIEW
X51008142031,71.02,725,1533,815,1568,REVIEW
X51008142031,ROUNDING ADJ:,104,1572,335,1613,REVIEW
X51008142031,-0.02,723,1577,815,1611,REVIEW
X51008142031,TOTAL :,106,1614,312,1654,REVIEW
X51008142031,71.00,637,1618,813,1657,REVIEW
X51008142031,CLOSED: 1,102,1702,265,1741,REVIEW
X51008142031,22-05-2018,442,1706,622,1746,PHONE
X51008142031,21:16:12,670,1708,816,1744,REVIEW
X51008142031,SERVER: 113 CASHIER,104,1748,444,1785,REVIEW
X51008142031,CASH :,105,1793,213,1825,REVIEW
X51008142031,71.00,723,1792,817,1828,REVIEW
X51008142031,GST SUMMARY,104,1877,303,1918,REVIEW
X51008142031,AMOUNT(RM),459,1879,637,1919,REVIEW
X51008142031,TAX(RM),689,1880,812,1919,REVIEW
X51008142031,SR,102,1923,143,1958,REVIEW
X51008142031,(@ 6%),285,1920,389,1963,REVIEW
X51008142031,67.00,546,1923,640,1962,REVIEW
X51008142031,4.02,743,1924,815,1959,REVIEW
X51008142031,**** THANK YOU ****,283,2056,619,2091,REVIEW
X51008142031,PLEASE COME AGAIN,316,2097,624,2138,REVIEW
X51008142031,0,796,789,817,822,REVIEW
X51008142034,MEGAH RETAIL SDN BHD,241,37,619,71,REVIEW
X51008142034,3-7,52,87,388,126,REVIEW
X51008142034,JLN PURTA DENGKIL 1,432,90,787,123,REVIEW
X51008142034,TMN PUTRA DENGKIL,262,138,581,172,REVIEW
X51008142034,43800 DENGKIL,91,187,750,222,REVIEW
X51008142034,GST REG NO. : 000936312832,186,286,679,332,PHONE
X51008142034,TAX INVOICE,323,338,528,372,REVIEW
X51008142034,03/290900,57,443,228,476,REVIEW
X51008142034,INV NO.:HQ18E09/0101,438,435,812,471,REVIEW
X51008142034,PROMOTER:00,57,491,265,523,REVIEW
X51008142034,09/05/2018,398,488,589,520,DATE
X51008142034,1:12:43 PM,626,486,814,518,REVIEW
X51008142034,ITEM CODE,62,540,229,573,REVIEW
X51008142034,QTY U/PRICE,419,539,627,578,REVIEW
X51008142034,AMT,757,537,815,569,REVIEW
X51008142034,350ML CALPIS ORIGINAL,60,639,459,673,REVIEW
X51008142034,SR-9556404118038,60,687,363,720,PHONE
X51008142034,1,421,688,438,719,REVIEW
X51008142034,2.49,549,684,626,719,REVIEW
X51008142034,2.49,739,682,812,715,REVIEW
X51008142034,500ML COKE,61,734,249,769,REVIEW
X51008142034,SR-9555589200392,61,786,363,819,PHONE
X51008142034,1,421,786,438,818,REVIEW
X51008142034,2.20,551,783,627,816,REVIEW
X51008142034,2.20,738,783,817,816,REVIEW
X51008142034,SUB TOTAL : RM,362,884,627,916,REVIEW
X51008142034,4.69,741,884,815,916,REVIEW
X51008142034,ROUNDING ADJ : RM,309,933,626,975,REVIEW
X51008142034,0.01,740,935,814,965,REVIEW
X51008142034,TOTAL SALES INCLUSIVE GST : RM,63,1032,626,1064,REVIEW
X51008142034,4.70,740,1032,816,1065,REVIEW
X51008142034,CASH : RM,460,1082,627,1114,REVIEW
X51008142034,5.00,737,1081,816,1111,REVIEW
X51008142034,CHANGE : RM,421,1178,627,1219,REVIEW
X51008142034,0.30,740,1178,816,1212,REVIEW
X51008142034,GST SUMMARY,61,1276,269,1314,REVIEW
X51008142034,AMOUNT,364,1277,478,1307,REVIEW
X51008142034,GST AMT,606,1276,741,1309,REVIEW
X51008142034,SR@6.00%,59,1324,212,1357,REVIEW
X51008142034,4.43,403,1327,476,1359,REVIEW
X51008142034,0.26,663,1329,742,1358,REVIEW
X51008142034,ZR@0.00%,60,1374,213,1409,REVIEW
X51008142034,0.00,402,1377,477,1409,REVIEW
X51008142034,0.00,668,1377,737,1408,REVIEW
X51008142034,NO. OF ITEM : 2,57,1471,343,1506,REVIEW
X51008142034,TOTAL QTY. : 2,403,1472,664,1513,REVIEW
X51008142034,PRINTEDBY : 290900,59,1521,401,1561,REVIEW
X51008142034,GOODS SOLD ARE NOT RETURNABLE,153,1620,700,1654,REVIEW
X51008142034,THANK YOU,174,1667,700,1707,REVIEW
X51008142060,KEDAI PAPAN YEW CHUAN,161,254,758,298,REVIEW
X51008142060,(0005583085-K),336,298,587,332,PHONE
X51008142060,LOT 276 JALAN BANTING,255,344,663,381,REVIEW
X51008142060,43800 DENGKIL,227,394,700,428,REVIEW
X51008142060,TEL : 03-87686092,141,465,438,500,PHONE
X51008142060,FAX : 03-87686092,480,470,774,505,PHONE
X51008142060,GST ID : 000781500416,272,518,643,552,PHONE
X51008142060,TAX INVOICE,339,576,575,611,REVIEW
X51008142060,BILL TO :,43,619,154,652,REVIEW
X51008142060,SUCI ALAM JAYA TRANSPORT,42,671,555,706,REVIEW
X51008142060,NO 1 JALAN AMAN 2,43,715,373,749,REVIEW
X51008142060,TAMAN DESA 43800,42,756,369,790,REVIEW
X51008142060,DENGKIL SELANGOR,43,806,389,843,REVIEW
X51008142060,017-6057770,41,851,250,886,PHONE
X51008142060,DOC NO.,44,900,166,930,REVIEW
X51008142060,:,251,902,261,930,REVIEW
X51008142060,CS00013125,281,899,484,931,REVIEW
X51008142060,DATE: 26/05/2018,598,903,873,940,DATE
X51008142060,CASHIER,41,948,164,981,REVIEW
X51008142060,:,256,956,265,981,REVIEW
X51008142060,USER,286,950,383,982,REVIEW
X51008142060,TIME: 11:22:00,593,952,835,984,REVIEW
X51008142060,SALESPERSON,42,996,231,1037,REVIEW
X51008142060,:,250,1007,265,1037,REVIEW
X51008142060,REF.:,603,1002,681,1035,REVIEW
X51008142060,ITEM,39,1104,105,1133,REVIEW
X51008142060,QTY,285,1108,336,1138,REVIEW
X51008142060,S/PRICE,381,1105,483,1136,REVIEW
X51008142060,(GST),524,1071,613,1108,REVIEW
X51008142060,(GST),698,1074,781,1109,REVIEW
X51008142060,S/PRICE,520,1105,618,1137,REVIEW
X51008142060,AMOUNT,672,1108,783,1140,REVIEW
X51008142060,TAX,827,1111,880,1140,REVIEW
X51008142060,100588,46,1146,141,1173,REVIEW
X51008142060,SILING PRIMP 1X9 (B),43,1191,350,1226,REVIEW
X51008142060,5,298,1146,320,1176,REVIEW
X51008142060,23.00,396,1148,473,1176,REVIEW
X51008142060,24.38,530,1147,607,1181,REVIEW
X51008142060,121.90,692,1152,786,1180,REVIEW
X51008142060,SR,839,1152,881,1181,REVIEW
X51008142060,TOTAL QTY:,79,1242,225,1280,REVIEW
X51008142060,5,294,1245,318,1272,REVIEW
X51008142060,121.90,683,1249,787,1279,REVIEW
X51008142060,TOTAL SALES (EXCLUDING GST),162,1319,581,1365,REVIEW
X51008142060,:,599,1326,613,1357,REVIEW
X51008142060,115.00,685,1328,789,1358,REVIEW
X51008142060,DISCOUNT,447,1383,585,1414,REVIEW
X51008142060,:,598,1389,614,1412,REVIEW
X51008142060,0.00,716,1387,787,1416,REVIEW
X51008142060,TOTAL GST,429,1440,584,1472,REVIEW
X51008142060,:,602,1447,615,1474,REVIEW
X51008142060,6.90,720,1445,789,1475,REVIEW
X51008142060,ROUNDING,437,1494,580,1535,REVIEW
X51008142060,:,601,1504,614,1529,REVIEW
X51008142060,0.00,719,1499,788,1526,REVIEW
X51008142060,TOTAL SALES (INCLUSIVE OF GST),95,1552,583,1595,REVIEW
X51008142060,:,604,1565,614,1589,REVIEW
X51008142060,121.90,683,1558,788,1589,REVIEW
X51008142060,CASH,485,1613,580,1648,REVIEW
X51008142060,:,602,1622,617,1652,REVIEW
X51008142060,121.90,680,1617,790,1647,REVIEW
X51008142060,CHANGE,453,1657,581,1700,REVIEW
X51008142060,:,598,1668,617,1690,REVIEW
X51008142060,0.00,717,1661,787,1693,REVIEW
X51008142060,GST SUMMARY,99,1760,358,1791,REVIEW
X51008142060,TAX CODE,105,1815,258,1845,REVIEW
X51008142060,%,355,1814,385,1847,REVIEW
X51008142060,AMT (RM),473,1818,625,1851,REVIEW
X51008142060,TAX (RM),694,1816,842,1853,REVIEW
X51008142060,SR,104,1855,158,1889,REVIEW
X51008142060,6,359,1860,378,1887,REVIEW
X51008142060,115.00,520,1863,625,1892,REVIEW
X51008142060,6.90,773,1863,842,1894,REVIEW
X51008142060,TOTAL :,295,1905,401,1943,REVIEW
X51008142060,115.00,511,1907,624,1940,REVIEW
X51008142060,6.90,771,1912,843,1941,REVIEW
X51008142060,GOODS SOLD ARE NOT RETURNABLE,88,1992,826,2029,REVIEW
X51008142060,** RE-PRINT **,314,2047,602,2086,REVIEW
X51008164998,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,87,341,694,377,REVIEW
X51008164998,(1120908-M),301,373,464,418,REVIEW
X51008164998,NO.1,92,416,697,455,REVIEW
X51008164998,43800 DENGKIL,210,453,572,492,REVIEW
X51008164998,(GST REG. NO : 000670224384),182,492,603,532,PHONE
X51008164998,TAX INVOICE,211,528,538,564,REVIEW
X51008164998,TABLE 37,88,565,327,601,REVIEW
X51008164998,BILL#:V001-540835,118,601,379,640,PHONE
X51008164998,ORDER#: 140933,450,607,661,643,REVIEW
X51008164998,DATE,88,643,152,672,REVIEW
X51008164998,: 20-06-2018 21:36:11,194,646,511,674,PHONE
X51008164998,CASHIER: 113 CASHIER,90,681,399,712,REVIEW
X51008164998,PAX(S):,521,675,631,718,REVIEW
X51008164998,0,675,683,698,714,REVIEW
X51008164998,QTY,81,751,140,791,REVIEW
X51008164998,DESCRIPTION,178,754,350,790,REVIEW
X51008164998,TOTAL TAX,556,753,697,798,REVIEW
X51008164998,1,137,830,156,859,REVIEW
X51008164998,D,475,833,502,864,REVIEW
X51008164998,30.00 SR,526,827,650,867,REVIEW
X51008164998,FISH ITEM,84,866,228,906,REVIEW
X51008164998,1,129,908,152,937,REVIEW
X51008164998,D,478,910,501,939,REVIEW
X51008164998,5.00 SR,535,908,648,945,REVIEW
X51008164998,BEVERAGE,88,944,212,981,REVIEW
X51008164998,1,135,982,158,1016,REVIEW
X51008164998,D,478,987,504,1016,REVIEW
X51008164998,3.00 SR,534,979,650,1018,REVIEW
X51008164998,NOODLE ITEM SINGLE,87,1015,362,1055,REVIEW
X51008164998,TOTAL (EXCLUDING GST):,87,1086,416,1126,REVIEW
X51008164998,38.00,610,1091,695,1127,REVIEW
X51008164998,TOTAL (INCLUSIVE OF GST):,87,1130,466,1163,REVIEW
X51008164998,38.00,618,1130,691,1164,REVIEW
X51008164998,TOTAL:,88,1164,260,1200,REVIEW
X51008164998,38.00,542,1167,688,1198,REVIEW
X51008164998,CLOSED: 1,81,1237,228,1274,REVIEW
X51008164998,20-06-2018,374,1242,528,1273,PHONE
X51008164998,22:39:39,568,1243,692,1276,REVIEW
X51008164998,SERVER: 113 CASHIER,82,1277,380,1313,REVIEW
X51008164998,CASH :,84,1311,176,1345,REVIEW
X51008164998,GST SUMMARY,85,1386,253,1423,REVIEW
X51008164998,AMOUNT(RM),388,1386,539,1428,REVIEW
X51008164998,TAX(RM),585,1389,691,1425,REVIEW
X51008164998,SR,87,1425,127,1464,REVIEW
X51008164998,(@ 0%),242,1423,329,1462,REVIEW
X51008164998,38.00,469,1423,542,1459,REVIEW
X51008164998,0.00,624,1428,702,1457,REVIEW
X51008164998,**** THANK YOU ****,233,1537,531,1573,REVIEW
X51008164998,PLEASE COME AGAIN,261,1569,534,1606,REVIEW
X51008164998,38.00,610,1316,692,1349,REVIEW
X51009453804,3180303,18,17,132,41,REVIEW
X51009453804,LIAN HING STATIONERY SDN BHD,154,134,471,154,REVIEW
X51009453804,(162761-M),262,158,362,179,REVIEW
X51009453804,NO.32 & 33,133,182,491,201,REVIEW
X51009453804,TAMAN SERDANG RAYA,195,203,430,223,REVIEW
X51009453804,43300 SERI KEMBANGAN,132,225,489,247,REVIEW
X51009453804,DARUL EHSAN,245,250,383,268,REVIEW
X51009453804,GST ID : 002139201536,188,274,438,296,PHONE
X51009453804,TAX INVOICE,251,308,373,330,REVIEW
X51009453804,27/03/2018,115,337,212,355,DATE
X51009453804,NO : CS-20243,369,335,502,356,REVIEW
X51009453804,QTY,379,382,410,403,REVIEW
X51009453804,TAX,419,382,454,403,REVIEW
X51009453804,RM,493,383,525,403,REVIEW
X51009453804,F/CASTELL 187057- 75 TACK-LT,110,405,348,423,PHONE
X51009453804,2,393,405,404,423,REVIEW
X51009453804,SR,425,405,454,423,REVIEW
X51009453804,12.00,477,406,525,424,REVIEW
X51009453804,75G- WHITE (NEW) @ 5.6600,109,427,344,450,REVIEW
X51009453804,TOTAL AMT INCL. GST @ 6% :,127,475,373,497,REVIEW
X51009453804,12.00,456,475,503,494,REVIEW
X51009453804,ROUNDING ADJUSTMENT :,179,510,373,529,REVIEW
X51009453804,TOTAL AMT PAYABLE :,199,541,374,562,REVIEW
X51009453804,12.00,451,542,502,559,REVIEW
X51009453804,PAID AMOUNT :,253,574,374,593,REVIEW
X51009453804,20.00,454,575,503,593,REVIEW
X51009453804,CHANGE :,290,607,373,629,REVIEW
X51009453804,8.00,464,610,501,627,REVIEW
X51009453804,TOTAL QTY TENDER :,212,642,373,664,REVIEW
X51009453804,2,490,641,502,660,REVIEW
X51009453804,GST SUMMARY,127,692,254,715,REVIEW
X51009453804,AMOUNT,288,691,359,710,REVIEW
X51009453804,TAX,443,691,479,710,REVIEW
X51009453804,(RM),314,713,357,735,REVIEW
X51009453804,(RM),433,712,478,734,REVIEW
X51009453804,SR @ A,125,747,197,766,REVIEW
X51009453804,11.32,318,745,366,763,REVIEW
X51009453804,0.68,437,745,478,762,REVIEW
X51009453804,TOTAL,124,772,170,790,REVIEW
X51009453804,11.32,318,773,366,790,REVIEW
X51009453804,0.68,439,772,478,789,REVIEW
X51009453804,THANK YOU,242,810,362,828,REVIEW
X51009453804,FOR ANY ENQUIRY,159,837,461,853,REVIEW
X51005288570,3180301,59,30,174,54,REVIEW
X51005288570,SECURE PARKING,82,135,274,158,REVIEW
X51005288570,CORPORATION S/B,82,166,290,188,REVIEW
X51005288570,RIVERWALK VILLAGE,81,196,316,222,REVIEW
X51005288570,BATU 3,82,227,330,252,REVIEW
X51005288570,51200 KL.,82,257,202,278,REVIEW
X51005288570,GSTNO.000296652800,82,286,331,309,PHONE
X51005288570,TEL NO: 1300881698,82,317,330,339,PHONE
X51005288570,RECEIPT,82,347,178,370,REVIEW
X51005288570,C13,247,348,289,370,REVIEW
X51005288570,RECEIPT NUMBER:,82,410,286,432,REVIEW
X51005288570,K0131800235697,82,440,276,463,PHONE
X51005288570,ENTRY TIME :,84,502,233,522,REVIEW
X51005288570,23.03.18,83,531,196,554,REVIEW
X51005288570,14:59,267,531,332,552,REVIEW
X51005288570,EXIT TIME:,84,560,219,583,REVIEW
X51005288570,23.03.18,83,590,195,612,REVIEW
X51005288570,15:27,266,590,332,612,REVIEW
X51005288570,PARK-DUR.: D:HH:MM,83,621,334,644,REVIEW
X51005288570,0:00:28,235,651,333,673,REVIEW
X51005288570,KIND OF PAYMENT:,83,712,302,736,REVIEW
X51005288570,CASH,84,744,140,766,REVIEW
X51005288570,PARKING FEE,84,775,237,799,REVIEW
X51005288570,RM,305,775,335,797,REVIEW
X51005288570,0.94,277,802,332,825,REVIEW
X51005288570,ADD GST,83,831,182,853,REVIEW
X51005288570,RM,304,833,335,853,REVIEW
X51005288570,0.06,277,860,332,883,REVIEW
X51005288570,*AMT,84,891,140,913,REVIEW
X51005288570,RM,306,891,334,911,REVIEW
X51005288570,1.00,281,921,334,942,REVIEW
X51005288570,*RATE INCL. 6% GST,84,951,334,973,REVIEW
X51005288570,THANK YOU FOR YOUR,84,1010,334,1033,REVIEW
X51005288570,VISIT,166,1041,237,1062,REVIEW
X51005663323,KOH SENG HARDWARE,111,301,760,350,REVIEW
X51005663323,1502665-P,353,350,526,387,REVIEW
X51005663323,NO. 939,258,388,619,429,REVIEW
X51005663323,JALAN IPOH,332,423,544,462,REVIEW
X51005663323,51200 KUALA LUMPUR.,262,462,619,501,REVIEW
X51005663323,TEL: 03-62504769 FAX: 03-62504769,124,497,749,538,PHONE
X51005663323,GST NO: 001117650944,247,536,635,577,PHONE
X51005663323,TAX INVOICE,58,647,270,688,REVIEW
X51005663323,CASH,56,719,141,762,REVIEW
X51005663323,RECEIPT #: CS00042153 DATE: 04/12/2017,54,798,777,839,DATE
X51005663323,CASHIER : USER,56,835,326,880,REVIEW
X51005663323,ITEM,56,915,141,952,REVIEW
X51005663323,QTY,396,915,454,952,REVIEW
X51005663323,U/P,538,915,608,956,REVIEW
X51005663323,AMOUNT,660,917,778,956,REVIEW
X51005663323,3751,54,990,136,1029,REVIEW
X51005663323,2,388,988,427,1029,REVIEW
X51005663323,424.00,482,990,606,1027,REVIEW
X51005663323,848.00 S,654,992,809,1029,REVIEW
X51005663323,SR:EXTENSION LADDER 12' X 12',54,1025,600,1066,REVIEW
X51005663323,TOTAL QUANTITY,54,1099,324,1140,REVIEW
X51005663323,2,524,1105,553,1140,REVIEW
X51005663323,DISC,456,1251,538,1290,REVIEW
X51005663323,0.00,736,1249,816,1288,REVIEW
X51005663323,GST,563,1291,635,1322,REVIEW
X51005663323,48.00,717,1291,816,1324,REVIEW
X51005663323,ROUNDING,449,1326,608,1365,REVIEW
X51005663323,0.00,738,1330,818,1363,REVIEW
X51005663323,TOTAL,107,1365,303,1400,REVIEW
X51005663323,848.00,596,1363,825,1406,REVIEW
X51005663323,CASH,103,1402,264,1445,REVIEW
X51005663323,848.00,592,1406,817,1439,REVIEW
X51005663323,CHANGE,101,1443,332,1482,REVIEW
X51005663323,0.00,670,1445,820,1482,REVIEW
X51005663323,GST SUMMARY,606,1554,816,1595,REVIEW
X51005663323,CODE,78,1627,165,1664,REVIEW
X51005663323,AMOUNT,377,1629,497,1668,REVIEW
X51005663323,%,581,1631,616,1666,REVIEW
X51005663323,TAX/AMT,682,1629,818,1672,REVIEW
X51005663323,SR,78,1701,130,1742,REVIEW
X51005663323,800.00,377,1707,497,1740,REVIEW
X51005663323,6,581,1707,616,1740,REVIEW
X51005663323,48.00,717,1705,818,1742,REVIEW
X51005663323,TAX TOTAL:,437,1814,629,1851,REVIEW
X51005663323,48.00,713,1810,818,1855,REVIEW
X51005663323,GOODS SOLD ARE NOT RETURNABLE,150,2037,721,2078,REVIEW
X51005663323,THANK YOU.,342,2072,532,2113,REVIEW
X51005675104,SYARIKAT PERNIAGAAN GIN KEE,86,208,840,257,REVIEW
X51005675104,(81109-A),380,266,541,313,REVIEW
X51005675104,NO 290,238,318,685,357,REVIEW
X51005675104,SETAPAK,376,359,548,404,REVIEW
X51005675104,53200,264,412,663,451,REVIEW
X51005675104,TEL : 03-40210276,311,453,618,492,PHONE
X51005675104,GST ID : 000750673920,279,517,655,551,PHONE
X51005675104,SIMPLIFIED TAX INVOICE,228,565,694,604,REVIEW
X51005675104,CASH,39,638,144,677,REVIEW
X51005675104,DOC NO,45,698,170,734,REVIEW
X51005675104,GOODS SOLD ARE NOT RETURNABLE,91,1779,823,1826,REVIEW
X51005675104,: CS00012944,255,691,510,726,REVIEW
X51005675104,DATE: 25/01/2018,553,685,842,735,DATE
X51005675104,CASHIER,41,745,172,784,REVIEW
X51005675104,10.80,729,1688,826,1723,REVIEW
X51005675104,: USER,264,748,399,783,REVIEW
X51005675104,TIME: 14:29:00,556,735,814,782,REVIEW
X51005675104,SALESPERSON:,44,795,283,830,REVIEW
X51005675104,180.00,497,1685,610,1732,REVIEW
X51005675104,REF. :,558,788,646,831,REVIEW
X51005675104,ITEM,41,882,116,918,REVIEW
X51005675104,QTY,344,880,408,921,REVIEW
X51005675104,S/PRICE,466,878,586,919,REVIEW
X51005675104,AMOUNT,629,881,769,920,REVIEW
X51005675104,TAX,801,880,865,919,REVIEW
X51005675104,1007,45,930,129,966,REVIEW
X51005675104,3,356,927,388,961,REVIEW
X51005675104,63.60,474,932,575,968,REVIEW
X51005675104,190.80,659,927,766,966,REVIEW
X51005675104,SR,803,930,859,964,REVIEW
X51005675104,12MM 4/8B PLYWOOD,47,975,406,1014,REVIEW
X51005675104,TOTAL QTY:,131,1028,281,1069,REVIEW
X51005675104,3,356,1028,388,1058,REVIEW
X51005675104,190.80,659,1024,771,1056,REVIEW
X51005675104,TOTAL SALES (EXCLUDING GST) :,129,1099,597,1133,REVIEW
X51005675104,180.00,657,1095,766,1129,REVIEW
X51005675104,DISCOUNT :,421,1146,591,1185,REVIEW
X51005675104,0.00,685,1149,764,1183,REVIEW
X51005675104,TOTAL GST :,399,1207,594,1235,REVIEW
X51005675104,10.80,678,1204,762,1240,REVIEW
X51005675104,ROUNDING :,412,1254,590,1295,REVIEW
X51005675104,0.00,691,1258,762,1292,REVIEW
X51005675104,TOTAL SALES (INCLUSIVE OF GST) :,69,1318,591,1359,REVIEW
X51005675104,190.80,655,1320,771,1352,REVIEW
X51005675104,CASH :,459,1378,594,1417,REVIEW
X51005675104,190.80,657,1378,769,1414,REVIEW
X51005675104,CHANGE :,425,1428,597,1471,REVIEW
X51005675104,0.00,691,1426,766,1465,REVIEW
X51005675104,GST SUMMARY,103,1522,386,1561,REVIEW
X51005675104,TAX CODE,112,1587,275,1626,REVIEW
X51005675104,%,350,1582,391,1623,REVIEW
X51005675104,AMT(RM),463,1587,613,1621,REVIEW
X51005675104,TAX(RM),676,1584,824,1623,REVIEW
X51005675104,SR,116,1627,185,1670,REVIEW
X51005675104,6,348,1632,391,1664,REVIEW
X51005675104,180.00,494,1630,623,1669,REVIEW
X51005675104,10.80,728,1627,829,1668,REVIEW
X51005675104,TOTAL :,296,1688,414,1731,REVIEW
X51006008090,POPULAR BOOK,134,81,560,128,REVIEW
X51006008090,CO. (M) SDN BHD,100,139,629,199,REVIEW
X51006008090,(CO. NO. 113825-W),188,203,503,233,REVIEW
X51006008090,(GST REG NO. 001492992000),118,243,576,275,PHONE
X51006008090,NO 8,41,283,650,314,REVIEW
X51006008090,56000 KUALA LUMPUR,94,322,593,354,REVIEW
X51006008090,EMPIRE SHOPPING GALLERY,129,362,543,392,REVIEW
X51006008090,TEL : 03-56319320,201,443,503,470,PHONE
X51006008090,05/03/18 13:56,23,523,274,553,DATE
X51006008090,HANUM,24,566,113,596,REVIEW
X51006008090,SLIP NO.: 1020313836,328,521,684,553,PHONE
X51006008090,TRANS: 261486,380,565,611,595,REVIEW
X51006008090,MEMBER CARD NO: 1001016668849,60,644,576,673,PHONE
X51006008090,CARD EXPIRY: 31/05/18,115,683,486,713,DATE
X51006008090,DESCRIPTION,26,764,218,792,REVIEW
X51006008090,AMOUNT,522,765,627,792,REVIEW
X51006008090,NO PLASTIC BAG CAMPAI,28,843,396,873,REVIEW
X51006008090,SPRING ISSUE 20% REBA,24,883,397,913,REVIEW
X51006008090,PB 2D R/FILE A4 40MM,28,963,380,991,REVIEW
X51006008090,2PC @ 7.99,79,1003,256,1031,REVIEW
X51006008090,STAT-BUY 2@RM 13,46,1043,330,1070,REVIEW
X51006008090,PB 1H SHRP PB8172-GY,30,1120,383,1148,REVIEW
X51006008090,MEMBER DISCOUNT,48,1159,310,1189,REVIEW
X51006008090,PLASTIC RULER 20CM -,29,1198,380,1228,REVIEW
X51006008090,MEMBER DISCOUNT,45,1239,309,1265,REVIEW
X51006008090,PB SHT/P 11H A4 50'S,28,1276,379,1307,REVIEW
X51006008090,MEMBER DISCOUNT,42,1317,307,1345,REVIEW
X51006008090,0.20 T,577,841,683,872,REVIEW
X51006008090,15.98 T,560,1002,684,1031,REVIEW
X51006008090,-2.98,560,1042,647,1070,REVIEW
X51006008090,1.50 T,580,1120,684,1146,REVIEW
X51006008090,-0.15,559,1158,646,1187,REVIEW
X51006008090,0.80 T,577,1195,683,1228,REVIEW
X51006008090,-0.08,560,1237,647,1265,REVIEW
X51006008090,16.90 T,560,1278,683,1306,REVIEW
X51006008090,-1.69,559,1317,647,1345,REVIEW
X51006008090,TOTAL RM INCL. OF GST,24,1395,399,1428,REVIEW
X51006008090,ROUNDING ADJ,23,1436,236,1466,REVIEW
X51006008090,TOTAL RM,23,1477,167,1507,REVIEW
X51006008090,CASH,24,1517,95,1545,REVIEW
X51006008090,CHANGE,24,1557,134,1585,REVIEW
X51006008090,30.48,559,1397,646,1425,REVIEW
X51006008090,0.02,575,1435,646,1464,REVIEW
X51006008090,30.50,559,1477,648,1504,REVIEW
X51006008090,-50.50,540,1517,646,1545,REVIEW
X51006008090,20.00,557,1556,648,1586,REVIEW
X51006008090,ITEM COUNT,27,1637,201,1665,REVIEW
X51006008090,GST SUMMARY,21,1677,217,1709,REVIEW
X51006008090,T @ 6%,21,1717,130,1745,REVIEW
X51006008090,Z @ 0%,23,1758,129,1787,REVIEW
X51006008090,AMOUNT (RM),251,1675,447,1706,REVIEW
X51006008090,28.75,359,1717,450,1745,REVIEW
X51006008090,0.00,376,1757,451,1786,REVIEW
X51006008090,7,630,1636,648,1668,REVIEW
X51006008090,TAX (RM),502,1677,643,1707,REVIEW
X51006008090,1.73,578,1717,648,1745,REVIEW
X51006008090,0.00,574,1757,646,1785,REVIEW
X51006008090,TOTAL SAVINGS,24,1837,255,1869,REVIEW
X51006008090,-4.90,559,1837,647,1867,REVIEW
X51006008090,BE A POPULAR CARD MEMBER,128,1918,558,1946,REVIEW
X51006008090,AND ENJOY SPECIAL DISCOUNTS,110,1959,594,1989,REVIEW
X51006008090,THANK YOU. PLEASE COME AGAIN.,91,2000,603,2028,REVIEW
X51006008090,WWW.POPULAR.COM.MY,183,2040,502,2070,REVIEW
X51006008090,BUY CHINESE BOOKS ONLINE,129,2080,557,2110,REVIEW
X51006008090,WWW.POPULARONLINE.COM.MY,127,2118,560,2151,REVIEW
X51006328345,KING'S CONFECTIONERY S/B 273500-U (KJ1),29,220,616,258,REVIEW
X51006328345,NO. 20-A1,29,258,574,295,REVIEW
X51006328345,473,29,303,72,330,REVIEW
X51006328345,PETALING JAYA,119,304,316,332,REVIEW
X51006328345,SELANGOR D.E.,32,343,224,373,REVIEW
X51006328345,TEL/FAX :- 03 - 78800732,29,381,390,411,PHONE
X51006328345,TEL:0122144371,419,376,633,408,PHONE
